48df886f9,-0.0911194323850778
0deb4b6a8,0.011424264361816039
34b15f335,0.0016371228886819266
a8cb14b00,0.008395594881359669
2f0771a37,0.012453035307060474
30347e683,-0.04132741541272993
d08d1fbe3,0.0008453944742684837
6ee66e115,-0.029481805696934562
20aa07010,0.07327009010207788
dc5a8f1d8,-0.004676823361531499
11d86fa6a,-0.05252664897396506
77c9823f2,0.025713262146705485
8d6c2a0b2,0.009262927893552028
4681de4fd,0.020583504496185373
adf119b9a,0.04303429572362841
cff75dd09,0.005427546309374007
96f83a237,-0.012779212243371642
b8a716ebf,-0.04564377047486829
6c7a4567c,-0.02332571890644413
4fcfd2b4d,-0.01630463866964661
f3b9c0b95,0.02962280029162447
71cebf11c,-0.022629893313293317
d966ac62c,0.02450951606892411
68b647452,0.012243015278945639
c88d108c9,-0.025754187104446893
ff7b471cd,0.014046342704688
d5308d8bc,
0d866c3d7,-0.05198818903099746
bc3f77679,-0.00577429107200811
bd8f989f1,0.013117719831459275
0eff5bf95,-0.01460013044900994
22ed6dba3,-0.04390846239564122
92b13ebba,0.009266983872662579
c330f1a67,
233c7c17c,-0.016701861959479286
2cb4d123e,2.6236649771610064e-05
eeac16933,
87ffda550,0.07278729029301372
822e49b95,-0.0301163242000234
316b978cd,-0.03196820110624429
d04e16aed,-0.09171803201565529
5d5c5ce6d,0.014504462445345536
ec863cb52,-0.030023356334029545
11ad148bd,-0.01707849089339185
ea18d720e,-0.05219976234090921
408d86ce9,0.0005287639652777552
69d8b4020,0.02927551488248979
b0868a049,-0.0227958108735146
80b14398e,0.01942184736394955
ecdef52b2,-0.039671184995715814
c36bcacc5,-0.028325702618923018
151d318cd,-0.020885081039222365
ab0cddb90,-8.076209918299547e-05
2d6bd8275,-0.04559564220702131
dfdf4b580,-0.03030086242555381
c87722678,0.025115802682162094
a8c320153,-0.019321705239705268
7df8788e8,
a04684f1f,0.02441749809234882
fa977f17b,-0.08282895964818135
feed9d437,-0.02831662725076059
645b47cde,0.04138971990648852
7298ca1ef,-0.025387144429567837
d80abf8bc,0.02864122460890786
654dd8a3b,0.027580157266569115
7fc39583c,-0.018520889573443892
8c94b6675,0.006081539081285362
e421c414e,0.0011746208463850303
5b91580ee,
964335fdf,-0.024976922744907665
5a86cabd0,0.004892041460937568
6cb207ac9,-0.015027161636272265
c1bc828da,-0.01532719121457986
e90ed19da,0.01566420042971966
c4d38135f,-0.008372904083174142
968b01ca3,-0.00153119730135466
26b423c42,-0.03330136164136489
0656586a4,-0.025203493827920895
b4ced4b7a,-0.056127783735636254
0b8e10df6,-0.022763995633051825
603e85eb7,0.022290646130386192
605728195,0.005122176922892984
4e8196700,0.007909699815854277
f115e74c0,-0.02496664911158993
9ca0eee11,0.017131649986896466
472cd130b,-0.039190961523139875
ee7e4581d,0.008622174445553982
3e0e55648,-0.09512799814453347
a939664aa,-0.039918103355521206
b0f5ed414,0.0013446008312858432
a72e0bf30,-0.027904343169757925
e662f1672,0.007704018227461731
54b1c1bc0,0.024762260910609065
